48	135	0	191	3139	163	831	53	266	628	141	3110	942	4212	15376	16500	14705	1092										
14819	14986	15179	15667	14703	14648	15018	15022	15018	5	162	8	7	21	8	46	162	46	162	130	14734	15667	14819	15243	7			
14792	14705	15540	17	909	4	1420	80	736	542	1200	542	49	9150	58	4	900											
340	172	3	337	30	2	337	172	340	3	12	14898	14764	16136	15168	16689	15222	14939	340									
14784	14784	0	96	589	14676	14676	14676																				
14719	14679	105	216	899	2364	285	2364	4	899	836	86	91	307	836	899	15274	14710	836									
14730	14645	14931	15048	15356	217	28	23	26	132	2365	437	14	103	0	385	15261	23										
15114	15878	15038	15074	16511	14805	111	346	733	2566	453	460	36	282	902	88	185	6	71	12	14772	14960	15824	14750	14757	14781	4635	
14693	7	106	86	1496	1611	83	14654	14666	14857	14857	14800	33															
14648	14703	14648	14703	14648	1576	3332	68	3111	3332	549	3	549	927	2874	927	3169	927	880	2096								
14658	14892	253	4075	74	116	1041	162	35	14777	16440	4075																
15051	16877	14645	29	1	236	35	20	46	89	15	46	15591	15014	14974	15520	136											
14730	14964	14799	14714	4	97	119	4	9719	8016	8018	5064	9720	5155	9721	9722	9723	10180										
10	179	95	14792	14792	14705	14850	14660	808																			
1465	0	93	540	14703	15013	14648	14949	14991	15230	872	3677	4110	1232	1691	0	583	683	5030	5976	4797	6023	1820	1691	14654	42		
49	190	18	15032	15032	15206	15003	14669	14959	14695	14645	14645	12															
890	204	427	1596	39	1147	12	0	342	57	14700	14893	14700	15020	306													
13	8	13	70	75	8	70	8	19	14686	14921	15876	14712	14802	14691	15156	14706	15087	8									
15	125	14721	14660	14721	14721	14721	14721	14687	112																		
15021	14672	15524	199	20	139	277	246	6970	1823	1731	130	127	9028	1097	12	461											
9	72	23	72	9	9	16	15375	14689	14786	15081	15233	14793	14803	15318	14667	14974	9										
1583	6	10	6	116	8	159	869	15623	14684	14693	14818	14933	1583														
15724	15724	14860	14716	14659	473	24	15029	14826	14912	14891	14853	69															
15092	15254	15185	14957	15546	15588	15735	17048	395	8440	2	1864	2	993	15375	102												
117	4732	5330	14834	15496	15309	16656	43																				
14729	14642	14677	14740	14636	14744	4	9	64	3152	200	13	7	64	200	980	49	177										
846	43	71	624	109	3932	663	16054	16236	16054	15145	15168	16054	16309	17090	15270	15654	14834	15046	16054	15049	14982	15961	16236	15725	14724	87	
14677	14637	15504	15521	14729	14677	13	8	1229	8	824	408	6087	13	16261	197												
4749	8795	13307	12601	4749	8795	2206	2868	2307	4749	14979	15224	14840	14837	15126	15784	16463	17125	15996	16157	15012	15053	14810	15126				
60	24	60	2	14983	14817	14983	15210	25																			
15025	14956	14699	14681	637	578	111	4641	2259	1081	31	942	87	761	47	159	437	5	4225	778	47	778	578	2776	4225	14669	637	
14716	14655	15213	15100	15109	14786	14793	9	420	78	46	4	1006	243	2459	14843	4124											
11	13	39	75	13	11	75	735	11	1774	12	14647	14647	14647	15724	14647	14735	14656	39									
38	108	38	1	336	4859	5307	133	144	398	1	108	38	336	2659	14719	15170	15044	15044	15044	15098	15478	15170	111				
14817	14654	15157	2153	420	141	234	85	540	314	540	314	540	2153	14953	14803	14791	14693	14818	3								
319	182	1	89	2180	1197	0	15055	14765	14817	165																	
88	111	1838	7	24	1273	5463	14646	14804	15400	15948	16338	3018															
14864	15785	14653	15102	15028	15779	465	1	692	3	49	3	49	2002	1	1	3	392	16608	2002								
15032	15032	15032	2590	265	6	247	51	247	31	160	104	47	14669	14713	15032	31											
14812	14917	14712	14683	5	83	27	243	190	127	349	148	445	71	214	415	26	205										
14963	15338	14986	333	49	225	49	14744	49	2583	6	116	14680	453														
1	24	1	2	1	14791	14821	15255	14989	2																		
15843	14739	15431	529	527	57	527	57	527	3939	529	267																
15330	14841	14699	15844	15888	1	221	5	4	28	76	401	33	742	972	210	33	122	5	7	16373	201						
15483	15238	15291	15345	14645	15291	15541	70	2	216	14814	12																
75	274	47	41	35	541	97	155	75	14847	14662	15770	14994	274														
14870	14985	1	1	23	1142	700	1	70	14959	15096	14671	14655	1														
14836	14896	14910	15875	15771	1582	1	291	1	2	928	8234	12															
83	653	1996	346	653	14740	14924	14677	14729	15171	83																	
3535	2301	144	3927	2945	358	549	14801	14657	14801	15305	15006	15305	14820	14752	14801	14916	14854	14752	15305	15006	14752	15448	410	252	15620	3535	
2403	75	2650	2558	62	15	4	2063	5129	72	14811	15278	14947	62														
14638	14785	15187	15365	62	90	62	124	460	86	4183	663	3467	663	24	14718	62											
86	1360	1	3	291	55	42	100	198	42	198	144	42	246	1	876	371	15126	14681	14749	369							
14649	2	1090	2210	42	2	2210	5	2	5	42	2	14714	14993	14993	5												
15248	14940	15248	15248	2	15	205	2	186	2	1	15248	15248	15248	14710	15594	15062	12										
15536	14670	14711	15351	14781	15325	14979	15645	16139	14658	3	1488	13	11	15800	15645	15325	15072	15351	15008	14979	15185	15008	14979	15008	3		
15103	14638	16306	15448	15053	0	1609	1618	775	227	634	569	101															
15372	16384	15372	15408	14886	14792	16384	865	2569	114	6454	5529	503	7376	60	2008	1703											
14656	15080	77	397	446	526	185	77	282	1152	166	420	29	77	403	1122	525	397	1349	14750	14739	3721						
15097	15097	14684	442	229	3265	2589	4171	5718	229																		
14742	14691	14764	14982	14956	15136	195	2	111	2	195	65	14825	14742	14748	15114	14833	14830	14768	14691	14982	14764	370					
8604	10184	842	244	91	8962	8584	8963	14823	14907	15052	15064	14773	15506	14783	14788	14703	14816	14794	15125	15197	14744	15945	14958	14750	15986	1985	
14888	15403	15067	14851	14861	14888	16175	14888	15579	15293	14888	15293	15579	16063	837	53	672	3284	3068	95	3499	267	16272					
14676	7078	10657	6691	6692	6504	4783	7719	10235	10236	10237	7779	10238	10239	10240	10241	7780	18	7078	7306	6691	6850	10658	14636	15138	15099	682	
14831	1365	8997	14767	34	1365	14767	1142	845	1365	14639	34	1365															
14844	14676	14844	16	1053	5057	567	869	675	416	1128	85	630	166	1467	1413	382	240	7									
1206	7261	41	1522	92	4149	276	2	112	369	14782	15173	14652	2														
14639	15031	14731	14895	14691	14778	22	29	60	319	523	1	19	9	18	74	99	4229										
510	89	125	455	15728	14681	14699	2																				
3452	1	495	9392	4614	12359	1217	12	9412	2929	7788	4305	9026	8683	473	665	2497	2935	15732	14725	14652	14834	2730					
17414	16232	13	3086	2864	140	359	13	2257	288	398	711	775	260	13	118	13	15528	1497									
6940	76	87	219	14821	15359	15292	14698	15511	14808	15434	15008	14842	14866	15155	15038	15633	15630	15254	15633	15215	16542	329					
14768	18	202	724	97	983	6	724	15530	14675	15693	15473	4035															
5789	16	4867	10745	5852	16	14696	16148	14696	14735	14768	14696	15991	14864	16148	5852												
2622	51	4	555	3729	514	62	6	62	15142	16783	14693	14861	15357	15096	14870	14701	14658	270									
240	99	1	1214	14849	14908	14908	14642	14908	15186	4																	
14689	14793	14895	14669	14651	14689	1189	3808	4405	3808	1136	1470	1652	4405	962	1652	52	1767	1189	1767	1715	14689	530					
14735	1986	10	1986	14735	15712	14660	14660	15065	398																		
116	348	569	580	1043	675	6	348	569	675	580	6	580	14694	14656	14710	14656	16680	16759	14656	14662	6						
73	188	49	117	188	2697	58	17	9072	8726	2428	4559	3057	14662	14845	15365	104											
79	338	40	14	40	79	0	135	14652	15256	15420	15256	14962	15593	15877	14725	15877	15593	15235	16265	15452	14648	14907	15754	15123	587		
15074	15664	3	975	45	1	471	481	65	286	45	15327	15411	15366	16733	16129	15321	15078	14750	14878	14996	14750	15256	94				
648	111	11	15468	14730	14696	14667	14940	14667	157																		
15214	14799	14853	14754	37	3627	7630	2662	8797	10902	60	684	1003	60	14682	37												
15175	14683	17	8	29	211	19	8	703	89	58	63	1504	87	14911	8												
123	746	4	3716	1873	3405	17	50	211	103	105	4	49	58	49	105	725	188	249	903	995	23	14921	14827	14816	192		
15163	15079	15163	1133	1133	1133	1133	150	174	174	1133	174	1133	40	243	224												
14818	14780	14914	14803	14753	14845	1052	185	1052	7303	4358	4705	1052	3767	5	185	30	15	214	185	1052	14851	14782	106				
12	335	10	212	10	15422	14762	15086	15791	15311	15613	16589	15093	15289	14778	14990	14778	15086	212									
15294	10	146	648	146	10	15900	15098	17013	146																		
14666	14826	15937	14716	15121	15014	15014	3	100	609	79	93	22	50	136	29												
14712	15228	14712	15228	14880	15129	14807	14756	199	463	6	199	1535	497	43	38	96	59	341	208	14807	14802	17					
15209	14987	14778	5561	9014	3898	39	1	328	5561	345	301	14903	277														
14714	47	1	51	0	416	7	2522	732	453	1	2308	14912	15201	14716	15445	15150	1										
15553	15862	15243	14987	2506	189	2767	2152	1740	2152	170	320	170	189	170	2767	170	320	170	2767	170	14675	2506					
86	1887	1419	434	14899	14751	14751	14855	14751	14647	14640	14640	15361	1419														
14778	14987	14782	474	216	44	4	7209	1019	4	15067	27																
15109	660	204	350	2384	808	4	350	25	1146	1959	461	15109	14768	15110	14675	14828	14646	2148									
14797	14793	14662	14694	14682	15813	0	18	5	218	670	399																
240	205	122	250	14946	15726	15311	15500	14792	15176	15760	420																
1844	109	545	153	1112	2028	3413	7350	15846	14663	14817	643																
98	323	820	740	559	1683	559	1143	5117	25	1143	559	158	740	98	193	15007	14748	15600	14717	15142	98						
857	7	445	243	15051	14875	15923	15481	218																			
15940	849	1	849	326	3	849	472	2226	743	849	472	14908	14989	849													
14688	15313	144	139	233	384	456	24	2651	139	284	144	246	24	384	59	456	24	15045	4667								
15415	14951	15582	14880	14789	14709	14924	15198	15303	15337	155	374	487	155	96	26	71	11	71	15019	108							
15066	15722	15585	15260	14940	15096	15034	40	172	379	1570	155	2319	14960	15921	15352	14637	172										
16049	17247	14666	16267	15201	16635	2662	1047	31	16	6773	874	6773	4418	1047	4418	1145	132	1145	31	15370	12604						
161	1116	116	159	116	15090	15090	15090	15504	15314	15090	15090	15341	1116														
140	8951	142	1647	411	15583	14781	14781	14700	15679	15190	15083	14709	15459	16451	15119	3452											
15021	14750	14880	14927	15263	1	3	24	27	1010	139	345	301	24	2358	27	15231											
317	31	524	502	36	14713	17102	17154	16148	608																		
816	206	8	88	206	1	206	88	206	816	0	1	88	1	14777	14646	14948	14798	88									
14849	15375	458	183	8	1206	458	3069	1612	1206	564	39	564	1206	183	15113	16519	15694	15721	15113	16519	15694	15721	15113	2484			
15164	14762	14739	14762	126	2571	830	1152	830	2571	14762	15294	15261	15304	15202	830												
14948	14732	16442	15942	15044	14759	15460	15519	207	85	361	3994	2451	2181	2451	2451	3812											
875	26	35	288	245	275	1326	268	76	220	275	15095	15375	15094	14876	16074	288											
14714	14860	1782	1782	145	2444	612	39	632	145	14647	14860	14647	14667	14667	14667												
809	165	143	4826	14749	16694	16813	7903																				
11	543	11	15106	15043	15321	15042	15608	14794	15321	14880	15011	14965	15539	15797	14644	14996	15483	15363	16010	16137	17566	17567	543				
14922	14916	15689	14897	242	4252	3084	1094	4064	4636	2828	816	1064	63	130	1581	3186	14770	14934	15653	2515							
193	8	1317	306	303	16	19	8	833	184	324	15481	14780	14727	15481	8												
14729	14729	0	29	17	161	375	77	1311	130	1311	89	53	507	15240	14677	15211	14636	188									
1071	0	7	62	75	0	4	14	1071	0	1071	14803	14780	14693	14818	44												
14669	14782	14985	14685	64	106	64	589	106	33																		
349	4640	1886	4640	129	92	9279	14765	14710	14710	1886																	
14847	14790	14861	14789	15596	15110	14867	14888	16594	15087	84	25	91	2964	1474	83	125	614	68	84	528	505	83					
14664	14664	14661	137	18	19	1	825	18	23	124	69	124	1	2325	23	153	281	15075	2325								
425	1969	2557	2149	2064	14846	14976	15016	4819																			
15087	15475	15475	14777	14921	253	620	238	14661	301																		
15205	15736	15710	15797	15634	16062	15894	13	412	22	243	13	27	220	13	6	123	220	59	13	3086	13	13	59	220	329		
15209	14703	14816	14917	15100	15551	15451	14749	10	863	2629	772	271	29	1009													
2163	3	261	1615	12	3	12	96	608	169	1408	1185	518	2474	3720	467	599	85	14769	14661	14794	15116	96					
300	2736	300	300	3252	14834	15879	15264	15455	15301	16253	15969	15646	15452	16435	14814	15485	15592	15239	15364	15746	15663	15388	5576				
376	4429	718	376	8975	5525	331	14794	15556	14932	15116	15492	14932	16017	14932	14794	15323	14769	14808	14932	14717	510						
14645	14665	1654	15	1654	21	1654	21	79	16348	7101																	
311	12	9	88	5	88	3648	16	322	360	5	14912	15004	14751	15336	14722	14990	15126										
15938	16456	16728	15784	15435	30	1369	6699	10275	8650	2	3	30	2	3	2	79	12	200	10276	10684	14711	259					
2	324	1389	7	8858	81	324	43	7	20	246	84	2	885	537	611	36	5	317	14877	14690	14741	14811	5				
15659	15087	109	2232	14	180	11	109	294	240	14675	14777	294															
62	15	4	2063	5129	72	14811	15278	14947	14643	62																	
217	317	31	524	502	36	14713	17102	17154	16148	608																	
14641	15254	15325	15645	15254	50	254	228	125	22	228	125	128	125	254	128	4											
14938	15522	15009	15333	612	107	549	1832	6757	549	2	107	3	659	8305	107	549	107	2	107	271	2	549	3	16351	549		
120	80	123	312	1929	616	420	616	629	304	80	14770	14824	15945	14674	14693	14684	224										
163	9594	9595	80	59	134	228	27	33	32	27	9596	15734	14881	14881	9597												
168	1051	5961	3340	4045	3459	6175	6176	6177	14719	14672	14719	14775	15885	14719	15614	15170	14931	15885	14719	14775	15510	14725	6178				
14647	14876	14893	15048	72	256	1	116	9	180	75	0	20	49	15004	1												
4	557	582	173	303	672	1131	2041	4182	542	536	15113	14943	15089	1547													
14977	14862	14747	14918	0	6	222	72	0	222	214	14	422	14667	14646	15136	14681	14827	664									
14642	14642	14677	15240	15082	14978	14729	2	38	2	715	456	14677	14748	639													
914	0	81	0	14853	14712	15240	14729	14943	14674	15156	15156	15494	15034	14960	14729	164											
217	917	217	420	217	250	420	917	135	168	1051	5961	3340	4045	3459	6175	6176	6177	14719	14672	14719	14775	15885	6178				
4748	1086	1045	2031	1086	10	136	29	2335	417	520	136	2335	557	247	4144	14691	14764	14982	14691	14764	14691	14764	14691	14764	2335		
229	663	229	2	229	2	9229	985	695	912	2	229	335	211	2310	1042	2310	14813	14641	1002	67	15161	15614	15510	15670	14813	168	
14666	14666	14655	14669	14925	28	169	272	52	28	14655	14730	14716	362														
14751	15020	14817	16685	14883	567	77	567	0	565	4	77	4	14642	14677	14937	14729	14677	567									
61	164	695	2	1	15213	15342	14735	713																			
14661	15092	145	1	145	27	60	3831	3	145	60	145	182	364	2973	3607	4852	53	14652	55								
4562	294	3	28	294	28	15522	15377	15419	14683	14678	14812	14996	3														
14641	15009	16539	15097	14963	14680	15296	14866	14644	35	686	607	136	6	955	321	285	771	6	3152	6							
14653	14880	14872	16436	15358	14653	15107	15269	1686	2634	4	49	2634	9404	2634	49	2634	49										
9	31	98	6	4	320	6	4	98	15370	15310	14674	14651	15310	84													
15648	15555	16164	3959	186	8010	411	1286	411	454	641	425	2	144	3959	641	2995	641	74	641	3959	2	3959	641	118	15555	3959	
49	13	49	843	407	17	13	244	10	486	4041	14826	15159	15739	14826	15739	14647	14647	15383	52								
13	1381	8	14670	15367	15251	14808	14670	15104	15224	15008	15434	15434	15434	15434	14653	15434	14808										
38	6	22	714	14818	14637	14751	14914	15650	16366	23																	
132	1933	388	1958	1429	346	1429	456	14735	15382	14660	14900	14659	346														
1863	1355	6386	669	100	284	42	68	56	14660	14660	14660	14638	401														
91	204	709	872	1004	15155	14979	14878	14712	15227	15346	3195																
58	2199	3	549	1140	22	6	2137	2134	14958	14969	14732	15182	14867	15084	15363	14814	14932	15729	14822	15532	14888	14734	14816	15052	16266	549	
16835	16713	15053	16727	17101	15528	30	39	2	11	30	2	30	11	25	39	276	2	11	15641	14832	14810	15535	15045	14909	189		
14669	15036	14831	15206	14831	5	2875	7157	4015	187	52	5																
14935	14940	14787	14940	16573	371	84	1273	1495	674	95	84	1093	3358	4216	84	517	15208	3794									
14839	1077	3925	1041	3	11	1862	4314	1041	1307	6	1041	490	1041	6	15798	15568	15351	15061	14839	15286	14934	3925					
14713	16034	15697	15697	5	12	225	5	55	581	2927	705	2711	5	2711	5	5293	326	5	34								
15782	844	361	34	264	34	844	461	5441	3	93	21	264	1398	4	361	21	1398	14745	15173	2198							
14834	15742	15682	15455	15708	15238	15231	15238	15308	15900	15715	15907	15715	15976	146	7763	5697	7764	7765	6310	4217	16128	7291					
151	41	106	541	33	5	490	178	2135	151	14652	15582	15281	14744	14756	5												
14907	15052	15197	14852	15027	14788	15099	11	745	948	141	11	958	2003	42	198												
15640	14917	15139	14750	15139	15139	15849	15327	95	3530	179	13	39	612	68	39	263	86	471	471	179	14927						
863	1614	994	1300	5840	994	4327	4039	507	194	14979	14781	15008	15434	14979	15012	15951	14979	14670	994								
15100	14666	14666	14993	14666	14911	14666	14948	14826	7103	7104	7105	5517	7106	7336	7556	7818	15390	14826	14666	164							
90	1	118	51	158	1778	1588	92	158	1588	646	92	1155	15918	16383	16919	16098	15946	15952	16938	16428	16586	16361	16286	15918	16361	16906	158
14892	345	100	626	2801	14701	14729	14887	14652	1123																		
14653	14924	14740	15028	16404	15771	35	1854	4962	1954	233	246	277	139	255	1690	14969	3										
27	316	513	35	793	14676	14921	14874	14651	14738	15233	14741	151															
15025	14768	15397	598	18	598	2264	598	7295	3534	891	15	958	3534	18	15042	14706	14764	14700	14883	15049	14840	14654	16092	15281	598		
811	163	318	14701	14714	9	14714	21																				
14812	14996	15988	75	49	209	254	209	13	8	153																	
2	688	194	1742	194	702	194	2	0	2	2353	397	1147	117	70	2	70	14753	15481	15481	2							
15223	438	5643	438	1148	438	10	1965	14692	15347	15339	15065	15343	15180	794													
14666	14655	14669	14925	28	169	272	52	28	14655	14730	14716	362															
2411	9	250	2256	2487	316	126	9	113	14655	14785	14693	15336	15025	340													
15724	16635	14656	14987	13	3	23	101	306	385	306	4	970	368	226	1695	14661	15319	3									
3	3452	1	495	9392	4614	12359	1217	12	9412	2929	7788	4305	9026	8683	473	665	2497	2935	15732	14725	14652	2730					
334	1000	1085	2480	1353	2480	14956	15136	14697	159																		
2860	975	66	353	154	4708	295	893	158	595	740	579	353	10	353	16302	16331	16302	14692	14692	14906	14950	14798	1023				
0	15	64	2	0	14687	14902	14902	14902	64																		
15123	15264	15751	14814	15160	15127	14954	17	80	231	228	21	17	80	59	22	27	231	228	80	262	231	2	80	59			
14958	14774	14954	14783	14703	15323	14703	14819	15038	15344	287	569	593	202	199	202	33	42	14769	15540	15035	199						
85	60	146	8293	189	1208	777	827	78	14673	14721	15026	15026	15098	15026	47												
926	56	5	989	14885	14882	14856	15650	15246	7																		
188	177	188	177	188	177	62	78	47	127	15073	14636	14996	14678	14683	14636	278											
15387	14652	14652	14652	105	3597	1172	447	235	282	3597	447	54	447	19	124	44	1268										
15074	15139	15344	15074	14743	14939	14776	14801	14743	14854	14869	17	80	1053	17	80	55	1547	59	336	1413	240	14869	15521	15074	15141	1813	
271	331	600	772	776	2399	1977	14813	14641	15350	14775	14736	15920	14733	14730	14719	14736	14960	15432	14736	382							
15238	15308	15900	15715	15907	15715	15976	146	7763	5697	7764	7765	6310	4217	7291	8340	8617	8965	9342	9754	10220	10631	11142	11648	12217	12892	16128	13588
51	160	51	249	19	1039	400	14873	14877	14707	14875	14707	14875	15245	14668	16099	14863	14863	360									
14879	14884	14747	14671	14723	14770	15486	24	795	415	795	24	795	415	795													
14678	14683	15100	15166	454	1834	17	22	50	299	136	23	215															
15375	14728	14747	14702	14774	14954	1972	7378	239	13	1972	13	5924	1972	13	1972	4625	1972	2547	262	312	15113	616					
24	1717	4311	7056	14690	14690	14690	14690	14841	1517																		
14656	15245	14656	14656	67	1760	16	18	1760	3	1760	26	15	14	40	40	67	40	3									
16394	15120	16367	14771	14735	14672	16258	15600	1203	4770	9311	918	9312	9313	8315	9314	9315	9316	9317	9318	9712	10172	10587	11108	10173			
15184	14772	14805	14829	15471	15824	15634	15247	1	625	2	10	1	2	57	625												
39	75	13	11	75	735	11	1774	12	14647	14647	14647	15724	14647	14735	14656	39											
4073	93	201	126	187	259	413	26	38	126	187	61	830	61	2	413	2379	2	15183	14844	14811	15010	16069	16617	15613	15056	15010	2379
14878	15228	14756	15099	1026	605	679	905	499	3047	3096	290	4	173	153	1038	4922	2309	2801	3262	14899	8555						
14774	15365	3	13	3	1	11	68	14682	14694	14682	14694	14754	14694	14863	14761	14694	928										
15441	15646	17272	16127	15256	15939	15588	16052	15968	16154	16374	16569	15915	17038	512	824	140	300	17	372	2576	1394	685	3345	827	240	16360	1413
15360	15723	14991	14724	147	966	4680	1211	172	14866	337	679	666	3971	348	679	499	441	1276	16019	14668	7174						
11	11	615	1212	1813	1813	11	14884	14642	14677	14978	14729	14884	14700	14825	14742	16006	15237	14884	1								
14880	14941	14712	4	232	4	939	2141	649	23	8	232	4	14802	14712	14878	14802	8										
15188	14719	230	0	7475	2094	0	107	587	910	839	897	898	9	18	6763	0	14983	18									
15191	15431	14790	14861	14790	14961	14985	14961	15252	15272	15304	14995	15162	51	833	22	50	175	3842	27	228	125	211	22	50	3842		
424	7	21	33	83	415	83	0	15471	14952	15082	14952	14766	74	342	252	2	1187	40	31	108	15	0	97	119			
453	1017	539	1017	7625	247	14738	14955	14929	14651	14895	16085	15717	15516	14777	14705	14638	14753	14638	223								
7	4	151	67	408	780	2673	1268	151	94	2346	8848	3030	1010	67	14763	14850	15537	506									
15192	14690	14690	14873	14921	14649	14765	14945	303	178	206	360	321	580	14964	308												
135	0	914	0	81	0	14853	14712	15240	14729	14943	14674	15156	15156	15494	15034	14960	164										
14772	114	749	16	114	3148	16010	15084	16764	14834	16898	14832	14814	14822	15232	16545	15756	14834	14834	14834	15702	189						
15673	14732	1497	2408	801	14684	14969	15028	264	118	14969	901	1744	12	704	1088	14969	15028	14969	91								
15457	15671	16373	22	50	211	1538	976	1627	868	404	250	1890	579	17	776	67	16300	15293	15455	15593	15544						
14706	273	681	681	990	48	990	16289	14938	15155	15231	15346	14872	15951	14986	15453	14842	15155	14779	15572	15709	16250	681					
14648	14648	14648	1645	58	220	80	298	354	53	10	354	53	7085	203	2721	1645	53	627	35	14648							
56	52	65	52	56	52	27	14912	14908	14697	15077	136																
23	22	27	1011	135	119	365	177	15110	15660	14750	15242	488															
51	160	439	14646	14671	15165	628																					
15024	14694	584	391	17	391	3	39	12	391	14669	391	304	262	391	62												
14743	14854	14869	14854	14916	14869	14807	14869	14854	14743	15111	14743	685	6	167	685	388	21	458	3124	9033	170	2866					
15140	41	151	1	73	1095	1	2	12	1048	369	14969	14867	15120	15200	15028	15198	15965	15312	15128	15361	352						
14898	14657	14898	14820	14906	3	18	118	23	21	26	33	3	18	33	23	55	444	275	18	275	18	3	660	464	14740	3397	
14647	15638	14890	14647	14647	61	648	61	16	103	1019	16	433	12	2254	236	83	106	33									
14797	14786	14793	15081	14707	29	648	3370	6999	1915	7	125	27	1701	125	3370	188	474	1383	3717	5507	3717						
14858	14874	15315	1465	583	1465	0	93	540	14703	15013	14648	14949	14991	15230	872	3677	4110	1232	14654	1691							
14671	2	89	201	26	34	126	2	2972	5809	3258	14822	14671	14767	14693	14968	15084	171										
14795	15048	15025	14779	15368	14673	90	247	945	208	90	335	3541	15546	756													
167	2306	866	245	738	1	14897	14898	14677	14884	14883	15585	15385	15820	15456	15348	5											
117	807	225	1596	117	2787	15210	90	55	14655	14659	14876	16213	15783	15109	90												
64	3152	200	13	7	64	200	980	49	14642	14941	14677	14729	14729	14677	177												
832	2425	2378	2	988	118	2	1065	1513	709	2	988	35	926	91	903	821	748	995	15006	16103	16981	15588	16989	35			
14762	14643	15241	231	269	103	231	614	269	103	135	526																
16287	16047	0	3895	318	141	13	263	17	80	5	349	1109	14852	14714	14907	14958	15723	16655	12								
7	1888	565	1154	1309	2580	567	480	1154	1079	294	4387	294	567	294	15220	14662	14640	565									
14981	15120	31	400	1229	194	135	14	78	16	6	314	643	14969	15919	15919	15704	135										
4214	3	1815	1330	7266	1687	2931	8556	2	328	270	13	137	3103	85	15695	14680	15229	14641	14989	15336	3						
250	250	250	15086	15662	14886	14696	15662	14974	14735																		
745	5720	505	849	380	745	7	319	149	2244	14	103	116	14	116	149	745	849	15911	15495	15726	15311	15611	15741	15520	278		
14658	14668	14997	14676	116	436	171	174	22	50	29	696	5	851	1617	377	1196	1586	15697	17								
14879	14879	14756	14748	14756	16446	98	820	98	820	4535	1329	7521	3419	2810	98	820	98	192	176	14865	1329						
369	209	356	1624	356	2393	5391	7767	2613	1143	4216	15401	16706	15440	15652	14798	15015	15652	14838	16522	15463	16121	14838	15501	15391	16123	15652	213
5	70	7472	5	5	101	14739	14649	14658	15164	23																	
15190	14936	15190	14934	15140	339	4031	5392	612	471	692	283	920	1061	27	445	91	26	25	4568	25	253	557	296	15244	445		
1760	3	1760	26	15	14	40	40	67	40	3	3	1760	18	14714	14714	14714	605										
77	3647	3430	2340	77	0	813	0	279	14961	14685	16150	15310	14673	14751	15827	15464	15313	15589	64								
14896	14910	15875	15771	1582	1	291	1	2	928	8234	15180	12															
15568	14977	15038	15543	15630	14842	14954	195	807	195	807	125	211	3	195	807	15012	14837	14770	15284	14670	15104						
61	167	61	457	245	729	167	729	389	444	167	389	457	14892	14746	14841	14943	811										
6102	918	2056	37	1365	1365	1150	431	250	1365	84	8744	15223	14871	14774	14787	15225	14841	6776									
7915	1203	92	4149	15477	14811	14676	15180	1050																			
14995	16917	14995	14995	15304	28	369	183	885	17	120	747	152	349	963	35	162	1462										
14663	14715	14663	15947	14663	14710	14663	8856	981	30	981	30	981	1630	6	7019	14843	15098	15379	15617	14843	9658						
14863	14638	14863	388	3525	31	243	4238	780	275	456	9224	900	2945	4	2945	3611	9225	243	19	284	1119	3044	1326	91			
14736	14813	14671	62	53	627	1312	1229	1102	461	1690	461	11127	1225	2	11128	2	414	2	7847	93	2466	2					
596	540	0	14679	14679	14976	15603	15603	15557	15020	14679	14976	14796	14796	14659	141												
30	30	15303	14661	15334	14969	15684	14910	506																			
14649	0	14	155	83	33	14875	14875	0																			
14774	17170	16193	15392	16193	15392	14811	15392	16193	15392	14846	3731	3374	4201	3724	7533	3731	533										
16357	15152	15285	87	772	3407	79	3407	1691	188	1691	188	4	3	4	79	3	783	59									
15469	15338	15229	15469	15296	14945	14765	14733	15580	9683	9294	391	9684	1221	9685	47	504	556	309	195	17							
116	72	4718	7081	960	161	1116	116	159	116	15090	15090	15090	15504	15314	15090	1116											
156	180	9	361	180	14	156	344	16060	15077	15445	15400	180															
14751	14751	15020	14817	16685	14883	567	77	567	0	565	4	77	4	14642	14677	14937	14729	567									
15641	14686	283	1613	5450	132	138	10	68	13	59	5450	13	14652	4186													
14725	14887	0	2623	0	150	0	150	644	2623	0	644	2623	0	150	0	2623	3	0	644	15215	14646	14804	150				
15097	14684	442	229	3265	2589	4171	5718	229	442	4	15284	2589															
174	80	42	255	1017	1178	14920	14646	14878	16024	14646	14693	14689	14738	14784	14786	14797	14793	14800	14846	14976	42						
15595	14683	14702	14671	14799	14685	1042	262	43	384	189	92	43	991	1092	2154	697	1002	43	1042	2154	14649	2793					
56	5551	56	5	530	2473	326	910	15063	14991	15025	15002	15201	15136	326													
915	1209	184	1292	915	88	1899	140	2227	1668	15375	15042	15184	15539	17187	15118	15091	14972	14698	15314	15529	15125	15072	14727	250			
1	2	195	14668	14876	15087	15081	14786																				
15518	16228	15068	15328	15009	15178	16228	15518	16079	15800	14720	15072	15155	4111	3703	8633	3000	277	301	1005	4111	4048	4843					
275	423	5	423	122	275	122	14780	14778	14759	14899	5																
6860	2397	1074	3	3500	699	209	638	1574	1171	15345	15055	15867	15070	15525	15475	14946	1075										
76	220	275	15095	15375	15094	14876	16074	14835	288																		
4049	2081	4132	13681	480	636	1474	7796	8023	636	480	300	66	154	1027	636	394	1308	8370	14814	15441	16448	15627	15244	14827	2475		
